Product Name,Price,Product Image,Description,Reviews,Product Link
"itel P55T (Astral Gold, 128 GB)","₹7,099",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/8/2/p55t-p665l-itel-original-imahyghnrhqmmgfb.jpeg?q=70,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP Rear Camera | 8MP Front Camera6000 mAh Battery1 Year Manufacturer Warranty,4.1,https://www.flipkart.com/itel-p55t-astral-gold-128-gb/p/itm9149ca795169f?pid=MOBGXZHNQSGPQBBS&lid=LSTMOBGXZHNQSGPQBBSXYHVKU&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_101&otracker=search&otracker1=search&fm=organic&iid=en_PmBjzccgqJkHFGDw8xVfSfhDdtjigYJxMX-mhNp89ISlFQgGHs6UsHfyjzCRK2e58r2xSM0o6QaDCc5OI_KW2A%3D%3D&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"itel P55 (Moonlit Black, 128 GB)","₹7,499",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/u/b/p55-a666l-itel-original-imah28n7znedzdma.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.66 cm (6.56 inch) HD Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.2,https://www.flipkart.com/itel-p55-moonlit-black-128-gb/p/itm573e1c7afa483?pid=MOBGXU6S7Z8K9YHR&lid=LSTMOBGXU6S7Z8K9YHRP8TUIF&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_102&otracker=search&otracker1=search&fm=organic&iid=en_PmBjzccgqJkHFGDw8xVfSfhDdtjigYJxMX-mhNp89ITtB1BcSr7hGyDa1sQrpZOn9FYuBF9EJZM5Z2tljuyBIQ%3D%3D&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"realme GT 2 Pro (Steel Black, 128 GB)","₹38,999",https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/3/o/b/-original-imagetmeqj2tndqx.jpeg?q=70,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3,https://www.flipkart.com/realme-gt-2-pro-steel-black-128-gb/p/itm125e5a8c1de92?pid=MOBGCRYZFJMG84ZE&lid=LSTMOBGCRYZFJMG84ZE4ARUE2&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_103&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBGCRYZFJMG84ZE.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"SAMSUNG Galaxy Z Flip3 5G (Phantom Black, 128 GB)","₹39,999",https://rukminim2.flixcart.com/image/312/312/ksnjp8w0/mobile/f/k/y/galaxy-z-flip3-5g-sm-f711bzkainu-samsung-original-imag662axn2xmght.jpeg?q=70,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display12MP + 12MP | 10MP Front Camera3300 mAh Lithium-ion BatteryQualcomm Snapdragon 888 Octa-Core Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories,4.4,https://www.flipkart.com/samsung-galaxy-z-flip3-5g-phantom-black-128-gb/p/itm9591e9b019eec?pid=MOBG6YQHTG9ZJSG4&lid=LSTMOBG6YQHTG9ZJSG4H3PGQC&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_104&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBG6YQHTG9ZJSG4.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"Honor 200 5G (Black, 512 GB)","₹36,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/e/5/200-5g-eli-nx9-honor-original-imah3cgzhyrmeggs.jpeg?q=70,12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Full HD+ Super AMOLED Display50MP + 50MP + 12MP | 50MP Front Camera5200 mAh BatterySnapdragon 7 Gen 3 Processor1 year manufacturer's warranty for handset & 6 months for accessories,4,https://www.flipkart.com/honor-200-5g-black-512-gb/p/itm6c73c53970f43?pid=MOBH34RU4S8Q5CBJ&lid=LSTMOBH34RU4S8Q5CBJ9UJBP1&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&spotlightTagId=TrendingId_tyy%2F4io&srno=s_5_105&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBH34RU4S8Q5CBJ.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"vivo V27 5G (Magic Blue, 256 GB)","₹36,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/f/m/-original-imagna3ezkdusyrz.jpeg?q=70,12 GB RAM | 256 GB ROM17.22 cm (6.78 Inch) Full HD+ AMOLED Display50MP (OIS) + 8MP + 2MP | 50MP Front Camera4600 mAh BatteryMediatek Dimensity 7200 5G Processor1 Year Brand Warranty,4.2,https://www.flipkart.com/vivo-v27-5g-magic-blue-256-gb/p/itmda41e16fadd72?pid=MOBGNCWFHEACGHEE&lid=LSTMOBGNCWFHEACGHEE8FV4RP&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_106&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBGNCWFHEACGHEE.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"Infinix Zero Ultra (Genesis Noir, 256 GB)","₹36,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/u/t/-original-imagh2jqy8pkhdhz.jpeg?q=70,8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display200MP + 13MP + 2MP | 32MP Front Camera4500 mAh Lithium-ion Polymer BatteryMediatek Dimensity 920 Processor1 Year on Handset and 6 Months on Accessories,4.2,https://www.flipkart.com/infinix-zero-ultra-genesis-noir-256-gb/p/itm79c1afc8d28d3?pid=MOBGKQZFJ5PXSFBX&lid=LSTMOBGKQZFJ5PXSFBXFSVNRJ&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_107&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBGKQZFJ5PXSFBX.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"Honor 200 5G (Moonlight White, 512 GB)","₹36,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/d/q/200-5g-eli-nx9-honor-original-imah3cgq6ekfzxgu.jpeg?q=70,12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Full HD+ Super AMOLED Display50MP + 50MP + 12MP | 50MP Front Camera5200 mAh BatterySnapdragon 7 Gen 3 Processor1 year manufacturer's warranty for handset & 6 months for accessories,4,https://www.flipkart.com/honor-200-5g-moonlight-white-512-gb/p/itm6c73c53970f43?pid=MOBH32HGXDBGQNBT&lid=LSTMOBH32HGXDBGQNBTLYEMIK&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_108&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBH32HGXDBGQNBT.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"realme GT Neo 3 (Sprint White, 256 GB)","₹38,999",https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/p/n/u/-original-imagetmezhss8jzf.jpeg?q=70,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryMediatek Dimensity 8100 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5,https://www.flipkart.com/realme-gt-neo-3-sprint-white-256-gb/p/itmeaf638d4d125d?pid=MOBGDCFZ6ZTFHYWE&lid=LSTMOBGDCFZ6ZTFHYWE6EG6BS&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_109&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBGDCFZ6ZTFHYWE.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"realme GT Neo 3 (Nitro Blue, 128 GB)","₹36,999",https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/a/f/2/-original-imagetmecznbydne.jpeg?q=70,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryMediatek Dimensity 8100 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3,https://www.flipkart.com/realme-gt-neo-3-nitro-blue-128-gb/p/itmeaf638d4d125d?pid=MOBGDCFZKSFUTWRC&lid=LSTMOBGDCFZKSFUTWRC7XLWDP&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_110&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBGDCFZKSFUTWRC.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"ASUS ROG 5s (Black, 128 GB)","₹39,999",https://rukminim2.flixcart.com/image/312/312/ky7lci80/mobile/t/x/j/-original-imagahvge92r5fmm.jpeg?q=70,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display64MP + 13MP + 5MP | 24MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 888 Plus (SM8350) Processor1 Year Brand Warranty,4.5,https://www.flipkart.com/asus-rog-5s-black-128-gb/p/itm0aa8f13814a44?pid=MOBG6Y6HJ5TVQDP6&lid=LSTMOBG6Y6HJ5TVQDP6YLDEIG&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_111&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBG6Y6HJ5TVQDP6.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"Apple iPhone 8 (Gold, 64 GB)","₹39,900",https://rukminim2.flixcart.com/image/312/312/j7ksia80/mobile/2/r/q/apple-iphone-8-mq6m2hn-a-original-imaexsbzyvydzgzw.jpeg?q=70,"64 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessoriOS 13 CompatibleBrand Warranty of 1 Year",4.5,https://www.flipkart.com/apple-iphone-8-gold-64-gb/p/itmexrgvcbsga3zz?pid=MOBEXRGVZWHDW2RQ&lid=LSTMOBEXRGVZWHDW2RQYDS1SL&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_112&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBEXRGVZWHDW2RQ.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"vivo X50 (Glaze Black, 128 GB)","₹39,990",https://rukminim2.flixcart.com/image/312/312/kcm9t3k0/mobile/u/k/5/vivo-x50-vivo-2004-original-imaftppahbbhg9zp.jpeg?q=70,8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display48MP + 13MP + 8MP + 5MP | 32MP Front Camera4200 mAh Lithium-ion BatteryQualcomm Snapdragon 730 Processor33W Vivo FlashCharge 2.01 Year for Handset and 6 Months for In-box Accessories,4.4,https://www.flipkart.com/vivo-x50-glaze-black-128-gb/p/itmf5442a3d4f599?pid=MOBFTGKRGBGHNMVB&lid=LSTMOBFTGKRGBGHNMVBYMA1ZG&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_113&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBFTGKRGBGHNMVB.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"IQOO 3 (Quantum Silver, 128 GB)","₹37,990",https://rukminim2.flixcart.com/image/312/312/kjvrdzk0/mobile/k/k/r/iqoo-3-i1927-original-imafzcqszgwhrgvr.jpeg?q=70,"8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display48MP + 13MP + 13MP + 2MP | 16MP Front Camera4440 mAh Li-ion BatteryQualcomm Snapdragon 865 ProcessorIn-Display Fingerprint Sensor, Monster Touch Buttons55 W Super Flash ChargeSuper AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and Accessories",4.4,https://www.flipkart.com/iqoo-3-quantum-silver-128-gb/p/itm7d075bc17be11?pid=MOBFP4P2NBTJYC5J&lid=LSTMOBFP4P2NBTJYC5JNPV2OT&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_114&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBFP4P2NBTJYC5J.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"Huawei P9 (Mystic Silver, 32 GB)","₹39,999",https://rukminim2.flixcart.com/image/312/312/mobile/r/b/j/huawei-p9-eva-l09-original-imaehh48hvsbufwk.jpeg?q=70,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display12MP + 12MP | 8MP Front Camera3000 mAh BatteryHUAWEI Kirin 955 ARM Cortex-A72 64-bit + ARM Cortex-A53 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,https://www.flipkart.com/huawei-p9-mystic-silver-32-gb/p/itmeuyd96fpkjnyb?pid=MOBEKQHYS6ZHQRBJ&lid=LSTMOBEKQHYS6ZHQRBJKD3SDB&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_115&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBEKQHYS6ZHQRBJ.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"Motorola Edge 50 Pro 5G with 68W Charger (Black Beauty, 256 GB)","₹31,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/i/v/-original-imagzhspm6zvfaeh.jpeg?q=70,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.6,https://www.flipkart.com/motorola-edge-50-pro-5g-68w-charger-black-beauty-256-gb/p/itmb3f6625c5c896?pid=MOBGXFXYDG8YRZU4&lid=LSTMOBGXFXYDG8YRZU4SAX9WW&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_116&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBGXFXYDG8YRZU4.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"OnePlus Nord 3 5G (Misty Green, 256 GB)","₹37,630",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/c/e/nord-3-5g-cph2491-oneplus-original-imagrk2z92qpqgfd.jpeg?q=70,16 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.1,https://www.flipkart.com/oneplus-nord-3-5g-misty-green-256-gb/p/itm5fc87afce35dc?pid=MOBGRK3284RMGYSX&lid=LSTMOBGRK3284RMGYSXGW6X0U&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_117&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBGRK3284RMGYSX.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"OnePlus Nord 3 5G (Tempest Gray, 256 GB)","₹36,000",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/y/i/nord-3-5g-cph2491-oneplus-original-imagrk2vbpbegxmy.jpeg?q=70,16 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,N/A,https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-256-gb/p/itm5fc87afce35dc?pid=MOBGRK35QGGTMTZ3&lid=LSTMOBGRK35QGGTMTZ3WDSRAQ&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_118&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBGRK35QGGTMTZ3.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"Apple iPhone 11 (White, 128 GB)","₹39,999",https://rukminim2.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/k/y/d/iphone-11-256-u-mwm82hn-a-apple-0-original-imafkg25mhaztxns.jpeg?q=70,128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,N/A,https://www.flipkart.com/apple-iphone-11-white-128-gb/p/itme32df47ea6742?pid=MOBFWQ6B7KKRXDDS&lid=LSTMOBFWQ6B7KKRXDDSS8ZBS4&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_119&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBFWQ6B7KKRXDDS.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"SAMSUNG Galaxy A53 (Awesome Blue, 256 GB)","₹36,499",https://rukminim2.flixcart.com/image/312/312/l3xcr680/mobile/a/x/k/-original-imagexezkeefuadb.jpeg?q=70,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display64MP + 12MP + 5MP + 5MP | 32MP Front Camera5000 mAh Lithium Ion BatteryExynos Octa Core Processor Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,N/A,https://www.flipkart.com/samsung-galaxy-a53-awesome-blue-256-gb/p/itm70a8865ac676f?pid=MOBGHR2UDXAACS9K&lid=LSTMOBGHR2UDXAACS9KFQPTGK&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_120&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBGHR2UDXAACS9K.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"itel P55 (Aurora Blue, 128 GB)","₹7,399",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/k/6/p55-a666l-itel-original-imah28n7hzrcbgy9.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.66 cm (6.56 inch) HD Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,https://www.flipkart.com/itel-p55-aurora-blue-128-gb/p/itm573e1c7afa483?pid=MOBGXTYX2BGPKKMB&lid=LSTMOBGXTYX2BGPKKMBANZMTM&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_121&otracker=search&otracker1=search&fm=organic&iid=en_AXlE8zrS2F1Uu6gSPnGKJFhGQdeUbOMux3-BT7kueKDoY1I1CYprw9HNmAFhUC96MTHNjEKa7f2-78nC3K51Sw%3D%3D&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"itel P55T (Astral Gold, 128 GB)","₹7,099",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/8/2/p55t-p665l-itel-original-imahyghnrhqmmgfb.jpeg?q=70,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP Rear Camera | 8MP Front Camera6000 mAh Battery1 Year Manufacturer Warranty,4.2,https://www.flipkart.com/itel-p55t-astral-gold-128-gb/p/itm9149ca795169f?pid=MOBGXZHNQSGPQBBS&lid=LSTMOBGXZHNQSGPQBBSXYHVKU&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_122&otracker=search&otracker1=search&fm=organic&iid=en_AXlE8zrS2F1Uu6gSPnGKJFhGQdeUbOMux3-BT7kueKAE1sRtDUFXuXFTd65lMhW9C3rwbylPHmOc7vaEg2p5YQ%3D%3D&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"Huawei P9 (Mystic Silver, 32 GB)","₹39,999",https://rukminim2.flixcart.com/image/312/312/mobile/r/b/j/huawei-p9-eva-l09-original-imaehh48hvsbufwk.jpeg?q=70,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display12MP + 12MP | 8MP Front Camera3000 mAh BatteryHUAWEI Kirin 955 ARM Cortex-A72 64-bit + ARM Cortex-A53 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,https://www.flipkart.com/huawei-p9-mystic-silver-32-gb/p/itmeuyd96fpkjnyb?pid=MOBEKQHYS6ZHQRBJ&lid=LSTMOBEKQHYS6ZHQRBJKD3SDB&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_123&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBEKQHYS6ZHQRBJ.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"Motorola Edge 50 Pro 5G with 68W Charger (Black Beauty, 256 GB)","₹31,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/i/v/-original-imagzhspm6zvfaeh.jpeg?q=70,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4,https://www.flipkart.com/motorola-edge-50-pro-5g-68w-charger-black-beauty-256-gb/p/itmb3f6625c5c896?pid=MOBGXFXYDG8YRZU4&lid=LSTMOBGXFXYDG8YRZU4SAX9WW&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_124&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGXFXYDG8YRZU4.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"Motorola Edge 50 Pro 5G with 68W Charger (Luxe Lavender, 256 GB)","₹31,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/i/n/-original-imagzhspjy5g8nh3.jpeg?q=70,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4,https://www.flipkart.com/motorola-edge-50-pro-5g-68w-charger-luxe-lavender-256-gb/p/itmba8105d0d22ad?pid=MOBGXFXYMTKAMPTS&lid=LSTMOBGXFXYMTKAMPTSJQVWQM&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_125&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGXFXYMTKAMPTS.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"Nothing Phone (2) (White, 256 GB)","₹34,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/s/b/-original-imagrdefh2xgenzz.jpeg?q=70,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50 MP(OIS) +50MP | 32MP Front Camera4700 mAh Lithium ion BatteryQualcomm Snapdragon 8+ Gen 1 ProcessorLTPO AMOLED (1 Hz - 120 Hz)1 Year Manufacturing Warranty,4.4,https://www.flipkart.com/nothing-phone-2-white-256-gb/p/itmc1490711c3eb9?pid=MOBGZSDKHBHNYPSH&lid=LSTMOBGZSDKHBHNYPSHLW24IH&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_126&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGZSDKHBHNYPSH.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme 12 Pro+ 5G (Navigator Beige, 256 GB)","₹33,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/f/g/-original-imagxhd5gqhzszeb.jpeg?q=70,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 64MP | 32MP Front Camera5000 mAh BatterySnapdragon 7s Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4,https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8STKHPCKGN&lid=LSTMOBGWH8STKHPCKGNZGIONJ&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_127&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGWH8STKHPCKGN.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)","₹33,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/t/u/-original-imagxhd5xtjuwnqz.jpeg?q=70,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 64MP | 32MP Front Camera5000 mAh BatterySnapdragon 7s Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4,https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SERYVVPV8&lid=LSTMOBGWH8SERYVVPV8SQMM6S&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_6_128&otracker=search&otracker1=search&fm=organic&iid=696f3e68-dd26-4d1d-a03c-9e9b760f3dd2.MOBGWH8SERYVVPV8.SEARCH&ppt=None&ppn=None&ssid=z2vcaffa1c0000001722676568594&qH=3b335b124e5f7f1c
